"Plot Title: 1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9786028, SEN S/N: 9786028)","Coupler Attached (LGR S/N: 9786028)","Host Connected (LGR S/N: 9786028)","Coupler Detached (LGR S/N: 9786028)","Bad Battery (LGR S/N: 9786028)","End Of File (LGR S/N: 9786028)"
507,2019/12/18 09:00:00 AM,14.421,,,,,
508,2019/12/18 10:00:00 AM,19.187,,,,,
509,2019/12/18 11:00:00 AM,22.717,,,,,
510,2019/12/18 12:00:00 PM,22.717,,,,,
511,2019/12/18 01:00:00 PM,22.333,,,,,
512,2019/12/18 02:00:00 PM,22.429,,,,,
513,2019/12/18 03:00:00 PM,22.429,,,,,
514,2019/12/18 04:00:00 PM,22.429,,,,,
515,2019/12/18 05:00:00 PM,21.855,,,,,
516,2019/12/18 06:00:00 PM,21.855,,,,,
517,2019/12/18 07:00:00 PM,21.855,,,,,
518,2019/12/18 08:00:00 PM,21.760,,,,,
519,2019/12/18 09:00:00 PM,17.570,,,,,
520,2019/12/18 10:00:00 PM,12.497,,,,,
521,2019/12/18 11:00:00 PM,10.553,,,,,
522,2019/12/19 12:00:00 AM,10.455,,,,,
523,2019/12/19 01:00:00 AM,10.357,,,,,
524,2019/12/19 02:00:00 AM,10.455,,,,,
525,2019/12/19 03:00:00 AM,10.455,,,,,
526,2019/12/19 04:00:00 AM,10.455,,,,,
527,2019/12/19 05:00:00 AM,10.455,,,,,
528,2019/12/19 06:00:00 AM,10.455,,,,,
529,2019/12/19 07:00:00 AM,10.455,,,,,
530,2019/12/19 08:00:00 AM,10.455,,,,,
531,2019/12/19 09:00:00 AM,14.517,,,,,
532,2019/12/19 10:00:00 AM,19.282,,,,,
533,2019/12/19 11:00:00 AM,21.855,,,,,
534,2019/12/19 12:00:00 PM,21.855,,,,,
535,2019/12/19 01:00:00 PM,21.760,,,,,
536,2019/12/19 02:00:00 PM,21.855,,,,,
537,2019/12/19 03:00:00 PM,21.855,,,,,
538,2019/12/19 04:00:00 PM,21.855,,,,,
539,2019/12/19 05:00:00 PM,21.760,,,,,
540,2019/12/19 06:00:00 PM,21.855,,,,,
541,2019/12/19 07:00:00 PM,21.855,,,,,
542,2019/12/19 08:00:00 PM,21.760,,,,,
543,2019/12/19 09:00:00 PM,17.570,,,,,
544,2019/12/19 10:00:00 PM,12.497,,,,,
545,2019/12/19 11:00:00 PM,10.553,,,,,
546,2019/12/20 12:00:00 AM,10.553,,,,,
547,2019/12/20 01:00:00 AM,10.455,,,,,
548,2019/12/20 02:00:00 AM,10.357,,,,,
549,2019/12/20 03:00:00 AM,10.357,,,,,
550,2019/12/20 04:00:00 AM,10.455,,,,,
551,2019/12/20 05:00:00 AM,10.357,,,,,
552,2019/12/20 06:00:00 AM,10.357,,,,,
553,2019/12/20 07:00:00 AM,10.455,,,,,
554,2019/12/20 08:00:00 AM,10.455,,,,,
555,2019/12/20 09:00:00 AM,14.517,,,,,
556,2019/12/20 10:00:00 AM,19.282,,,,,
557,2019/12/20 11:00:00 AM,21.855,,,,,
558,2019/12/20 12:00:00 PM,21.855,,,,,
559,2019/12/20 01:00:00 PM,21.760,,,,,
560,2019/12/20 02:00:00 PM,21.760,,,,,
561,2019/12/20 03:00:00 PM,21.760,,,,,
562,2019/12/20 04:00:00 PM,21.760,,,,,
563,2019/12/20 05:00:00 PM,21.760,,,,,
564,2019/12/20 06:00:00 PM,22.238,,,,,
565,2019/12/20 07:00:00 PM,22.333,,,,,
566,2019/12/20 08:00:00 PM,22.142,,,,,
567,2019/12/20 09:00:00 PM,17.665,,,,,
568,2019/12/20 10:00:00 PM,12.594,,,,,
569,2019/12/20 11:00:00 PM,10.553,,,,,
570,2019/12/21 12:00:00 AM,10.553,,,,,
571,2019/12/21 01:00:00 AM,10.651,,,,,
572,2019/12/21 02:00:00 AM,10.553,,,,,
573,2019/12/21 03:00:00 AM,10.553,,,,,
574,2019/12/21 04:00:00 AM,10.553,,,,,
575,2019/12/21 05:00:00 AM,10.553,,,,,
576,2019/12/21 06:00:00 AM,10.651,,,,,
577,2019/12/21 07:00:00 AM,10.553,,,,,
578,2019/12/21 08:00:00 AM,10.553,,,,,
579,2019/12/21 09:00:00 AM,14.900,,,,,
580,2019/12/21 10:00:00 AM,19.662,,,,,
581,2019/12/21 11:00:00 AM,22.238,,,,,
582,2019/12/21 12:00:00 PM,22.238,,,,,
583,2019/12/21 01:00:00 PM,22.142,,,,,
584,2019/12/21 02:00:00 PM,22.142,,,,,
585,2019/12/21 03:00:00 PM,22.142,,,,,
586,2019/12/21 04:00:00 PM,22.142,,,,,
587,2019/12/21 05:00:00 PM,22.238,,,,,
588,2019/12/21 06:00:00 PM,22.142,,,,,
589,2019/12/21 07:00:00 PM,22.142,,,,,
590,2019/12/21 08:00:00 PM,22.046,,,,,
591,2019/12/21 09:00:00 PM,17.665,,,,,
592,2019/12/21 10:00:00 PM,12.594,,,,,
593,2019/12/21 11:00:00 PM,10.553,,,,,
594,2019/12/22 12:00:00 AM,10.553,,,,,
595,2019/12/22 01:00:00 AM,10.553,,,,,
596,2019/12/22 02:00:00 AM,10.553,,,,,
597,2019/12/22 03:00:00 AM,10.455,,,,,
598,2019/12/22 04:00:00 AM,10.553,,,,,
599,2019/12/22 05:00:00 AM,10.553,,,,,
600,2019/12/22 06:00:00 AM,10.553,,,,,
601,2019/12/22 07:00:00 AM,10.553,,,,,
602,2019/12/22 08:00:00 AM,10.553,,,,,
603,2019/12/22 09:00:00 AM,14.804,,,,,
604,2019/12/22 10:00:00 AM,19.662,,,,,
605,2019/12/22 11:00:00 AM,22.333,,,,,
606,2019/12/22 12:00:00 PM,22.812,,,,,
607,2019/12/22 01:00:00 PM,22.621,,,,,
608,2019/12/22 02:00:00 PM,22.333,,,,,
609,2019/12/22 03:00:00 PM,22.525,,,,,
610,2019/12/22 04:00:00 PM,22.429,,,,,
611,2019/12/22 05:00:00 PM,22.142,,,,,
612,2019/12/22 06:00:00 PM,21.760,,,,,
613,2019/12/22 07:00:00 PM,21.760,,,,,
614,2019/12/22 08:00:00 PM,21.664,,,,,
615,2019/12/22 09:00:00 PM,17.665,,,,,
616,2019/12/22 10:00:00 PM,12.787,,,,,
617,2019/12/22 11:00:00 PM,10.553,,,,,
618,2019/12/23 12:00:00 AM,10.455,,,,,
619,2019/12/23 01:00:00 AM,10.357,,,,,
620,2019/12/23 02:00:00 AM,10.357,,,,,
621,2019/12/23 03:00:00 AM,10.357,,,,,
622,2019/12/23 04:00:00 AM,10.357,,,,,
623,2019/12/23 05:00:00 AM,10.357,,,,,
624,2019/12/23 06:00:00 AM,10.357,,,,,
625,2019/12/23 07:00:00 AM,10.357,,,,,
626,2019/12/23 08:00:00 AM,10.357,,,,,
627,2019/12/23 09:00:00 AM,14.230,,,,,
628,2019/12/23 10:00:00 AM,18.901,,,,,
629,2019/12/23 11:00:00 AM,21.569,,,,,
630,2019/12/23 12:00:00 PM,21.760,,,,,
631,2019/12/23 01:00:00 PM,22.333,,,,,
632,2019/12/23 02:00:00 PM,22.046,,,,,
633,2019/12/23 03:00:00 PM,21.951,,,,,
634,2019/12/23 04:00:00 PM,21.855,,,,,
635,2019/12/23 05:00:00 PM,21.951,,,,,
636,2019/12/23 06:00:00 PM,21.951,,,,,
637,2019/12/23 07:00:00 PM,22.046,,,,,
638,2019/12/23 08:00:00 PM,22.046,,,,,
639,2019/12/23 09:00:00 PM,18.045,,,,,
640,2019/12/23 10:00:00 PM,13.173,,,,,
641,2019/12/23 11:00:00 PM,10.651,,,,,
642,2019/12/24 12:00:00 AM,10.553,,,,,
643,2019/12/24 01:00:00 AM,10.553,,,,,
644,2019/12/24 02:00:00 AM,10.553,,,,,
645,2019/12/24 03:00:00 AM,10.553,,,,,
646,2019/12/24 04:00:00 AM,10.455,,,,,
647,2019/12/24 05:00:00 AM,10.455,,,,,
648,2019/12/24 06:00:00 AM,10.553,,,,,
649,2019/12/24 07:00:00 AM,10.455,,,,,
650,2019/12/24 08:00:00 AM,10.455,,,,,
651,2019/12/24 09:00:00 AM,14.230,,,,,
652,2019/12/24 10:00:00 AM,18.901,,,,,
653,2019/12/24 11:00:00 AM,21.855,,,,,
654,2019/12/24 12:00:00 PM,22.046,,,,,
655,2019/12/24 01:00:00 PM,22.621,,,,,
656,2019/12/24 02:00:00 PM,22.621,,,,,
657,2019/12/24 03:00:00 PM,22.525,,,,,
658,2019/12/24 04:00:00 PM,22.525,,,,,
659,2019/12/24 05:00:00 PM,22.429,,,,,
660,2019/12/24 06:00:00 PM,22.429,,,,,
661,2019/12/24 07:00:00 PM,22.429,,,,,
662,2019/12/24 08:00:00 PM,22.429,,,,,
663,2019/12/24 09:00:00 PM,18.521,,,,,
664,2019/12/24 10:00:00 PM,13.654,,,,,
665,2019/12/24 11:00:00 PM,10.748,,,,,
666,2019/12/25 12:00:00 AM,10.651,,,,,
667,2019/12/25 01:00:00 AM,10.651,,,,,
668,2019/12/25 02:00:00 AM,10.553,,,,,
669,2019/12/25 03:00:00 AM,10.553,,,,,
670,2019/12/25 04:00:00 AM,10.651,,,,,
671,2019/12/25 05:00:00 AM,10.651,,,,,
672,2019/12/25 06:00:00 AM,10.651,,,,,
673,2019/12/25 07:00:00 AM,10.553,,,,,
674,2019/12/25 08:00:00 AM,10.651,,,,,
675,2019/12/25 09:00:00 AM,14.325,,,,,
676,2019/12/25 10:00:00 AM,18.996,,,,,
677,2019/12/25 11:00:00 AM,22.525,,,,,
678,2019/12/25 12:00:00 PM,22.525,,,,,
679,2019/12/25 01:00:00 PM,22.525,,,,,
680,2019/12/25 02:00:00 PM,22.333,,,,,
681,2019/12/25 03:00:00 PM,22.333,,,,,
682,2019/12/25 04:00:00 PM,22.333,,,,,
683,2019/12/25 05:00:00 PM,22.333,,,,,
684,2019/12/25 06:00:00 PM,22.333,,,,,
685,2019/12/25 07:00:00 PM,22.333,,,,,
686,2019/12/25 08:00:00 PM,22.333,,,,,
687,2019/12/25 09:00:00 PM,18.331,,,,,
688,2019/12/25 10:00:00 PM,13.365,,,,,
689,2019/12/25 11:00:00 PM,10.748,,,,,
690,2019/12/26 12:00:00 AM,10.651,,,,,
691,2019/12/26 01:00:00 AM,10.651,,,,,
692,2019/12/26 02:00:00 AM,10.553,,,,,
693,2019/12/26 03:00:00 AM,10.553,,,,,
694,2019/12/26 04:00:00 AM,10.651,,,,,
695,2019/12/26 05:00:00 AM,10.553,,,,,
696,2019/12/26 06:00:00 AM,10.553,,,,,
697,2019/12/26 07:00:00 AM,10.553,,,,,
698,2019/12/26 08:00:00 AM,10.651,,,,,
699,2019/12/26 09:00:00 AM,14.421,,,,,
700,2019/12/26 10:00:00 AM,18.996,,,,,
701,2019/12/26 11:00:00 AM,22.908,,,,,
702,2019/12/26 12:00:00 PM,22.717,,,,,
703,2019/12/26 01:00:00 PM,22.238,,,,,
704,2019/12/26 02:00:00 PM,22.238,,,,,
705,2019/12/26 03:00:00 PM,21.855,,,,,
706,2019/12/26 04:00:00 PM,21.855,,,,,
707,2019/12/26 05:00:00 PM,21.855,,,,,
708,2019/12/26 06:00:00 PM,21.855,,,,,
709,2019/12/26 07:00:00 PM,21.855,,,,,
710,2019/12/26 08:00:00 PM,21.951,,,,,
711,2019/12/26 09:00:00 PM,18.045,,,,,
712,2019/12/26 10:00:00 PM,13.269,,,,,
713,2019/12/26 11:00:00 PM,10.748,,,,,
714,2019/12/27 12:00:00 AM,10.553,,,,,
715,2019/12/27 01:00:00 AM,10.455,,,,,
716,2019/12/27 02:00:00 AM,10.553,,,,,
717,2019/12/27 03:00:00 AM,10.553,,,,,
718,2019/12/27 04:00:00 AM,10.553,,,,,
719,2019/12/27 05:00:00 AM,10.553,,,,,
720,2019/12/27 06:00:00 AM,10.553,,,,,
721,2019/12/27 07:00:00 AM,10.455,,,,,
722,2019/12/27 08:00:00 AM,10.553,,,,,
723,2019/12/27 09:00:00 AM,14.230,,,,,
724,2019/12/27 10:00:00 AM,18.901,,,,,
725,2019/12/27 11:00:00 AM,21.855,,,,,
726,2019/12/27 12:00:00 PM,22.046,,,,,
727,2019/12/27 01:00:00 PM,21.855,,,,,
728,2019/12/27 02:00:00 PM,21.855,,,,,
729,2019/12/27 03:00:00 PM,21.855,,,,,
730,2019/12/27 04:00:00 PM,21.855,,,,,
731,2019/12/27 05:00:00 PM,21.951,,,,,
732,2019/12/27 06:00:00 PM,21.855,,,,,
733,2019/12/27 07:00:00 PM,21.855,,,,,
734,2019/12/27 08:00:00 PM,21.951,,,,,
735,2019/12/27 09:00:00 PM,18.140,,,,,
736,2019/12/27 10:00:00 PM,13.269,,,,,
737,2019/12/27 11:00:00 PM,10.748,,,,,
738,2019/12/28 12:00:00 AM,10.651,,,,,
739,2019/12/28 01:00:00 AM,10.553,,,,,
740,2019/12/28 02:00:00 AM,10.553,,,,,
741,2019/12/28 03:00:00 AM,10.553,,,,,
742,2019/12/28 04:00:00 AM,10.553,,,,,
743,2019/12/28 05:00:00 AM,10.553,,,,,
744,2019/12/28 06:00:00 AM,10.553,,,,,
745,2019/12/28 07:00:00 AM,10.553,,,,,
746,2019/12/28 08:00:00 AM,10.553,,,,,
747,2019/12/28 09:00:00 AM,14.230,,,,,
748,2019/12/28 10:00:00 AM,18.806,,,,,
749,2019/12/28 11:00:00 AM,21.951,,,,,
750,2019/12/28 12:00:00 PM,22.142,,,,,
751,2019/12/28 01:00:00 PM,22.046,,,,,
752,2019/12/28 02:00:00 PM,21.951,,,,,
753,2019/12/28 03:00:00 PM,21.951,,,,,
754,2019/12/28 04:00:00 PM,22.046,,,,,
755,2019/12/28 05:00:00 PM,22.046,,,,,
756,2019/12/28 06:00:00 PM,22.046,,,,,
757,2019/12/28 07:00:00 PM,22.046,,,,,
758,2019/12/28 08:00:00 PM,21.951,,,,,
759,2019/12/28 09:00:00 PM,18.236,,,,,
760,2019/12/28 10:00:00 PM,13.365,,,,,
761,2019/12/28 11:00:00 PM,10.748,,,,,
762,2019/12/29 12:00:00 AM,10.553,,,,,
763,2019/12/29 01:00:00 AM,10.553,,,,,
764,2019/12/29 02:00:00 AM,10.553,,,,,
765,2019/12/29 03:00:00 AM,10.553,,,,,
766,2019/12/29 04:00:00 AM,10.553,,,,,
767,2019/12/29 05:00:00 AM,10.455,,,,,
768,2019/12/29 06:00:00 AM,10.455,,,,,
769,2019/12/29 07:00:00 AM,10.455,,,,,
770,2019/12/29 08:00:00 AM,10.553,,,,,
771,2019/12/29 09:00:00 AM,14.230,,,,,
772,2019/12/29 10:00:00 AM,19.377,,,,,
773,2019/12/29 11:00:00 AM,23.100,,,,,
774,2019/12/29 12:00:00 PM,22.717,,,,,
775,2019/12/29 01:00:00 PM,21.855,,,,,
776,2019/12/29 02:00:00 PM,21.760,,,,,
777,2019/12/29 03:00:00 PM,21.664,,,,,
778,2019/12/29 04:00:00 PM,21.664,,,,,
779,2019/12/29 05:00:00 PM,21.664,,,,,
780,2019/12/29 06:00:00 PM,21.664,,,,,
781,2019/12/29 07:00:00 PM,21.664,,,,,
782,2019/12/29 08:00:00 PM,21.569,,,,,
783,2019/12/29 09:00:00 PM,17.570,,,,,
784,2019/12/29 10:00:00 PM,12.594,,,,,
785,2019/12/29 11:00:00 PM,10.553,,,,,
786,2019/12/30 12:00:00 AM,10.455,,,,,
787,2019/12/30 01:00:00 AM,10.455,,,,,
788,2019/12/30 02:00:00 AM,10.455,,,,,
789,2019/12/30 03:00:00 AM,10.455,,,,,
790,2019/12/30 04:00:00 AM,10.357,,,,,
791,2019/12/30 05:00:00 AM,10.357,,,,,
792,2019/12/30 06:00:00 AM,10.357,,,,,
793,2019/12/30 07:00:00 AM,10.357,,,,,
794,2019/12/30 08:00:00 AM,10.357,,,,Logged,
795,2019/12/30 09:00:00 AM,14.325,,,,,
796,2019/12/30 10:00:00 AM,19.092,,,,,
797,2019/12/30 11:00:00 AM,21.569,,,,,
798,2019/12/30 12:00:00 PM,21.664,,,,,
799,2019/12/30 01:00:00 PM,21.664,,,,,
800,2019/12/30 02:00:00 PM,21.855,,,,,
801,2019/12/30 03:00:00 PM,20.329,,,,,
802,2019/12/30 04:00:00 PM,20.329,,,,,
803,2019/12/30 05:00:00 PM,20.329,,,,,
804,2019/12/30 05:03:18 PM,,Logged,Logged,,,
805,2019/12/30 05:03:58 PM,,,,Logged,,
806,2019/12/30 06:00:00 PM,21.187,,,,,
807,2019/12/30 07:00:00 PM,21.282,,,,,
808,2019/12/30 08:00:00 PM,18.426,,,,,
809,2019/12/30 09:00:00 PM,14.517,,,,,
810,2019/12/30 10:00:00 PM,10.748,,,,,
811,2019/12/30 11:00:00 PM,10.455,,,,,
812,2019/12/31 12:00:00 AM,10.357,,,,,
813,2019/12/31 01:00:00 AM,10.357,,,,,
814,2019/12/31 02:00:00 AM,10.357,,,,,
815,2019/12/31 03:00:00 AM,10.259,,,,,
816,2019/12/31 04:00:00 AM,10.259,,,,,
817,2019/12/31 05:00:00 AM,10.259,,,,,
818,2019/12/31 06:00:00 AM,10.357,,,,,
819,2019/12/31 07:00:00 AM,10.259,,,,,
820,2019/12/31 08:00:00 AM,13.173,,,,,
821,2019/12/31 09:00:00 AM,16.999,,,,,
822,2019/12/31 10:00:00 AM,20.901,,,,,
823,2019/12/31 11:00:00 AM,20.519,,,,,
824,2019/12/31 12:00:00 PM,20.329,,,,,
825,2019/12/31 01:00:00 PM,20.234,,,,,
826,2019/12/31 02:00:00 PM,20.234,,,,,
827,2019/12/31 03:00:00 PM,20.234,,,,,
828,2019/12/31 04:00:00 PM,20.234,,,,,
829,2019/12/31 05:00:00 PM,20.234,,,,,
830,2019/12/31 06:00:00 PM,20.138,,,,,
831,2019/12/31 07:00:00 PM,20.234,,,,,
832,2019/12/31 08:00:00 PM,16.618,,,,,
833,2019/12/31 09:00:00 PM,12.497,,,,,
834,2019/12/31 10:00:00 PM,10.161,,,,,
835,2019/12/31 11:00:00 PM,10.259,,,,,
836,2020/01/01 12:00:00 AM,10.259,,,,,
837,2020/01/01 01:00:00 AM,10.259,,,,,
838,2020/01/01 02:00:00 AM,10.259,,,,,
839,2020/01/01 03:00:00 AM,10.259,,,,,
840,2020/01/01 04:00:00 AM,10.259,,,,,
841,2020/01/01 05:00:00 AM,10.259,,,,,
842,2020/01/01 06:00:00 AM,10.161,,,,,
843,2020/01/01 07:00:00 AM,10.259,,,,,
844,2020/01/01 08:00:00 AM,13.846,,,,,
845,2020/01/01 09:00:00 AM,17.950,,,,,
846,2020/01/01 10:00:00 AM,20.329,,,,,
847,2020/01/01 11:00:00 AM,20.234,,,,,
848,2020/01/01 12:00:00 PM,20.234,,,,,
849,2020/01/01 01:00:00 PM,20.615,,,,,
850,2020/01/01 02:00:00 PM,20.710,,,,,
851,2020/01/01 03:00:00 PM,21.760,,,,,
852,2020/01/01 04:00:00 PM,21.760,,,,,
853,2020/01/01 05:00:00 PM,21.760,,,,,
854,2020/01/01 06:00:00 PM,21.760,,,,,
855,2020/01/01 07:00:00 PM,21.664,,,,,
856,2020/01/01 08:00:00 PM,18.711,,,,,
857,2020/01/01 09:00:00 PM,14.804,,,,,
858,2020/01/01 10:00:00 PM,10.455,,,,,
859,2020/01/01 11:00:00 PM,10.357,,,,,
860,2020/01/02 12:00:00 AM,10.259,,,,,
861,2020/01/02 01:00:00 AM,10.259,,,,,
862,2020/01/02 02:00:00 AM,10.259,,,,,
863,2020/01/02 03:00:00 AM,10.259,,,,,
864,2020/01/02 04:00:00 AM,10.161,,,,,
865,2020/01/02 05:00:00 AM,10.161,,,,,
866,2020/01/02 06:00:00 AM,10.161,,,,,
867,2020/01/02 07:00:00 AM,10.161,,,,,
868,2020/01/02 08:00:00 AM,13.269,,,,,
869,2020/01/02 09:00:00 AM,16.999,,,,,
870,2020/01/02 10:00:00 AM,21.473,,,,,
871,2020/01/02 11:00:00 AM,21.664,,,,,
872,2020/01/02 12:00:00 PM,21.664,,,,,
873,2020/01/02 01:00:00 PM,21.664,,,,,
874,2020/01/02 02:00:00 PM,21.664,,,,,
875,2020/01/02 03:00:00 PM,21.760,,,,,
876,2020/01/02 04:00:00 PM,21.664,,,,,
877,2020/01/02 05:00:00 PM,21.664,,,,,
878,2020/01/02 06:00:00 PM,21.664,,,,,
879,2020/01/02 07:00:00 PM,21.760,,,,,
880,2020/01/02 08:00:00 PM,18.711,,,,,
881,2020/01/02 09:00:00 PM,14.804,,,,,
882,2020/01/02 10:00:00 PM,10.455,,,,,
883,2020/01/02 11:00:00 PM,10.259,,,,,
884,2020/01/03 12:00:00 AM,10.161,,,,,
885,2020/01/03 01:00:00 AM,10.259,,,,,
886,2020/01/03 02:00:00 AM,10.161,,,,,
887,2020/01/03 03:00:00 AM,10.259,,,,,
888,2020/01/03 04:00:00 AM,10.161,,,,,
889,2020/01/03 05:00:00 AM,10.161,,,,,
890,2020/01/03 06:00:00 AM,10.161,,,,,
891,2020/01/03 07:00:00 AM,10.161,,,,,
892,2020/01/03 08:00:00 AM,13.173,,,,,
893,2020/01/03 09:00:00 AM,16.999,,,,,
894,2020/01/03 10:00:00 AM,21.473,,,,,
895,2020/01/03 11:00:00 AM,21.664,,,,,
896,2020/01/03 12:00:00 PM,21.664,,,,,
897,2020/01/03 01:00:00 PM,21.760,,,,,
898,2020/01/03 02:00:00 PM,21.664,,,,,
899,2020/01/03 03:00:00 PM,21.855,,,,,
900,2020/01/03 04:00:00 PM,22.525,,,,,
901,2020/01/03 05:00:00 PM,22.046,,,,,
902,2020/01/03 06:00:00 PM,21.473,,,,,
903,2020/01/03 07:00:00 PM,21.473,,,,,
904,2020/01/03 08:00:00 PM,18.331,,,,,
905,2020/01/03 09:00:00 PM,14.325,,,,,
906,2020/01/03 10:00:00 PM,10.357,,,,,
907,2020/01/03 11:00:00 PM,10.357,,,,,
908,2020/01/04 12:00:00 AM,10.259,,,,,
909,2020/01/04 01:00:00 AM,10.259,,,,,
910,2020/01/04 02:00:00 AM,10.161,,,,,
911,2020/01/04 03:00:00 AM,10.161,,,,,
912,2020/01/04 04:00:00 AM,10.259,,,,,
913,2020/01/04 05:00:00 AM,10.259,,,,,
914,2020/01/04 06:00:00 AM,10.259,,,,,
915,2020/01/04 07:00:00 AM,10.259,,,,,
916,2020/01/04 08:00:00 AM,13.365,,,,,
917,2020/01/04 09:00:00 AM,17.284,,,,,
918,2020/01/04 10:00:00 AM,21.187,,,,,
919,2020/01/04 11:00:00 AM,21.282,,,,,
920,2020/01/04 12:00:00 PM,21.378,,,,,
921,2020/01/04 01:00:00 PM,22.046,,,,,
922,2020/01/04 02:00:00 PM,22.429,,,,,
923,2020/01/04 03:00:00 PM,22.429,,,,,
924,2020/01/04 04:00:00 PM,20.329,,,,,
925,2020/01/04 05:00:00 PM,20.329,,,,,
926,2020/01/04 06:00:00 PM,20.234,,,,,
927,2020/01/04 07:00:00 PM,20.234,,,,,
928,2020/01/04 08:00:00 PM,17.094,,,,,
929,2020/01/04 09:00:00 PM,13.269,,,,,
930,2020/01/04 10:00:00 PM,10.357,,,,,
931,2020/01/04 11:00:00 PM,10.357,,,,,
932,2020/01/05 12:00:00 AM,10.063,,,,,
933,2020/01/05 01:00:00 AM,10.161,,,,,
934,2020/01/05 02:00:00 AM,10.161,,,,,
935,2020/01/05 03:00:00 AM,10.161,,,,,
936,2020/01/05 04:00:00 AM,10.161,,,,,
937,2020/01/05 05:00:00 AM,10.161,,,,,
938,2020/01/05 06:00:00 AM,10.161,,,,,
939,2020/01/05 07:00:00 AM,10.161,,,,,
940,2020/01/05 08:00:00 AM,13.269,,,,,
941,2020/01/05 09:00:00 AM,17.094,,,,,
942,2020/01/05 10:00:00 AM,20.043,,,,,
943,2020/01/05 11:00:00 AM,20.138,,,,,
944,2020/01/05 12:00:00 PM,20.234,,,,,
945,2020/01/05 01:00:00 PM,20.138,,,,,
946,2020/01/05 02:00:00 PM,20.234,,,,,
947,2020/01/05 03:00:00 PM,20.234,,,,,
948,2020/01/05 04:00:00 PM,20.234,,,,,
949,2020/01/05 05:00:00 PM,20.234,,,,,
950,2020/01/05 06:00:00 PM,20.234,,,,,
951,2020/01/05 07:00:00 PM,20.234,,,,,
952,2020/01/05 08:00:00 PM,17.094,,,,,
953,2020/01/05 09:00:00 PM,13.269,,,,,
954,2020/01/05 10:00:00 PM,10.357,,,,,
955,2020/01/05 11:00:00 PM,10.259,,,,,
956,2020/01/06 12:00:00 AM,10.161,,,,,
957,2020/01/06 01:00:00 AM,10.161,,,,,
958,2020/01/06 02:00:00 AM,10.161,,,,,
959,2020/01/06 03:00:00 AM,10.161,,,,,
960,2020/01/06 04:00:00 AM,10.161,,,,,
961,2020/01/06 05:00:00 AM,10.063,,,,,
962,2020/01/06 06:00:00 AM,10.161,,,,,
963,2020/01/06 07:00:00 AM,10.161,,,,,
964,2020/01/06 08:00:00 AM,13.269,,,,,
965,2020/01/06 09:00:00 AM,17.189,,,,,
966,2020/01/06 10:00:00 AM,21.091,,,,,
967,2020/01/06 11:00:00 AM,21.378,,,,,
968,2020/01/06 12:00:00 PM,20.805,,,,,
969,2020/01/06 01:00:00 PM,20.805,,,,,
970,2020/01/06 02:00:00 PM,20.805,,,,,
971,2020/01/06 03:00:00 PM,20.329,,,,,
972,2020/01/06 04:00:00 PM,20.424,,,,,
973,2020/01/06 05:00:00 PM,20.424,,,,,
974,2020/01/06 06:00:00 PM,20.615,,,,,
975,2020/01/06 07:00:00 PM,20.329,,,,,
976,2020/01/06 08:00:00 PM,17.094,,,,,
977,2020/01/06 09:00:00 PM,13.269,,,,,
978,2020/01/06 10:00:00 PM,10.357,,,,,
979,2020/01/06 11:00:00 PM,10.161,,,,,
980,2020/01/07 12:00:00 AM,10.161,,,,,
981,2020/01/07 01:00:00 AM,10.161,,,,,
982,2020/01/07 02:00:00 AM,10.161,,,,,
983,2020/01/07 03:00:00 AM,10.161,,,,,
984,2020/01/07 04:00:00 AM,10.161,,,,,
985,2020/01/07 05:00:00 AM,10.161,,,,,
986,2020/01/07 06:00:00 AM,10.161,,,,,
987,2020/01/07 07:00:00 AM,10.063,,,,,
988,2020/01/07 08:00:00 AM,13.269,,,,,
989,2020/01/07 09:00:00 AM,17.094,,,,,
990,2020/01/07 10:00:00 AM,21.855,,,,,
991,2020/01/07 11:00:00 AM,21.664,,,,,
992,2020/01/07 12:00:00 PM,21.473,,,,,
993,2020/01/07 01:00:00 PM,21.473,,,,,
994,2020/01/07 02:00:00 PM,21.473,,,,,
995,2020/01/07 03:00:00 PM,21.569,,,,,
996,2020/01/07 04:00:00 PM,21.473,,,,,
997,2020/01/07 05:00:00 PM,21.569,,,,,
998,2020/01/07 06:00:00 PM,21.569,,,,,
999,2020/01/07 07:00:00 PM,21.569,,,,,
1000,2020/01/07 08:00:00 PM,18.901,,,,,
1001,2020/01/07 09:00:00 PM,15.091,,,,,
1002,2020/01/07 10:00:00 PM,10.651,,,,,
1003,2020/01/07 11:00:00 PM,10.357,,,,,
1004,2020/01/08 12:00:00 AM,10.161,,,,,
1005,2020/01/08 01:00:00 AM,10.161,,,,,
1006,2020/01/08 02:00:00 AM,10.161,,,,,
1007,2020/01/08 03:00:00 AM,10.161,,,,,
1008,2020/01/08 04:00:00 AM,10.161,,,,,
1009,2020/01/08 05:00:00 AM,10.161,,,,,
1010,2020/01/08 06:00:00 AM,10.161,,,,,
1011,2020/01/08 07:00:00 AM,10.161,,,,,
1012,2020/01/08 08:00:00 AM,12.980,,,,,
1013,2020/01/08 09:00:00 AM,16.618,,,,,
1014,2020/01/08 10:00:00 AM,21.091,,,,,
1015,2020/01/08 11:00:00 AM,21.378,,,,,
1016,2020/01/08 12:00:00 PM,21.473,,,,,
1017,2020/01/08 01:00:00 PM,21.569,,,,,
